gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
AC003002.1	ENST00000597658.1|ENSG00000268133.1|OTTHUMG00000183282.2|OTTHUMT00000465945.2|AC003002.1-201|AC003002.1|456|protein_coding|	456	219.233	0.0	0.0	ENSG00000268133.1	AC003002.1-201
AC003002.2	ENST00000597410.1|ENSG00000268533.1|OTTHUMG00000183378.1|OTTHUMT00000466421.1|AC003002.2-201|AC003002.2|521|protein_coding|	521	283.839	0.0	0.0	ENSG00000268533.1	AC003002.2-201
AC003002.3	ENST00000596400.1|ENSG00000269533.5|OTTHUMG00000183372.2|OTTHUMT00000466390.2|AC003002.3-203|AC003002.3|630|protein_coding|	630	392.817	17.4861	0.86205	ENSG00000269533.5	AC003002.3-203
AC003006.1	ENST00000594684.1|ENSG00000269026.2|OTTHUMG00000183475.2|OTTHUMT00000466815.2|AC003006.1-202|AC003006.1|612|protein_coding|	612	374.817	0.0	0.0	ENSG00000269026.2	AC003006.1-202
AC004076.1	ENST00000596831.1|ENSG00000268163.1|OTTHUMG00000183399.1|OTTHUMT00000466461.1|AC004076.1-201|AC004076.1|664|protein_coding|	664	426.817	0.0	0.0	ENSG00000268163.1	AC004076.1-201
AC004080.3	ENST00000470747.4|ENSG00000257184.3|OTTHUMG00000170193.2|OTTHUMT00000358707.3|AC004080.3-201|AC004080.3|765|protein_coding|	765	527.817	0.0	0.0	ENSG00000257184.3	AC004080.3-201
AC004233.2	ENST00000573315.2|ENSG00000270168.2|OTTHUMG00000177448.2|OTTHUMT00000436958.2|AC004233.2-201|AC004233.2|2062|protein_coding|	2062	1824.82	1.0	0.0106123	ENSG00000270168.2	AC004233.2-201
AC004593.3	ENST00000644824.1|ENSG00000285162.1|OTTHUMG00000192441.1|OTTHUMT00000494144.1|AC004593.3-201|AC004593.3|5049|protein_coding|	5049	4811.82	0.0	0.0	ENSG00000285162.1	AC004593.3-201
AC004691.2	ENST00000509504.2|ENSG00000250424.4|OTTHUMG00000162387.2|OTTHUMT00000368705.2|AC004691.2-201|AC004691.2|1531|protein_coding|	1531	1293.82	0.0	0.0	ENSG00000250424.4	AC004691.2-201
AC004754.1	ENST00000600536.1|ENSG00000269881.1|OTTHUMG00000183024.1|OTTHUMT00000464682.1|AC004754.1-201|AC004754.1|2242|protein_coding|	2242	2004.82	0.0	0.0	ENSG00000269881.1	AC004754.1-201
AC004832.3	ENST00000439838.5|ENSG00000249590.7|OTTHUMG00000160853.2|OTTHUMT00000362674.1|AC004832.3-202|AC004832.3|1470|protein_coding|	1470	1232.82	0.0	0.0	ENSG00000249590.7	AC004832.3-202
AC004922.1	ENST00000638617.1|ENSG00000284292.1|OTTHUMG00000154553.3|OTTHUMT00000492505.1|AC004922.1-201|AC004922.1|2430|protein_coding|	2430	2192.82	432.551	3.82001	ENSG00000284292.1	AC004922.1-201
AC004997.1	ENST00000434291.5|ENSG00000248751.6|OTTHUMG00000162144.1|OTTHUMT00000367516.1|AC004997.1-203|AC004997.1|1818|protein_coding|	1818	1580.82	0.0	0.0	ENSG00000248751.6	AC004997.1-203
AC005154.5	ENST00000598361.4|ENSG00000281039.1|OTTHUMG00000189706.1|OTTHUMT00000480891.1|AC005154.5-201|AC005154.5|687|protein_coding|	687	449.817	0.0	0.0	ENSG00000281039.1	AC005154.5-201
AC005324.3	ENST00000455584.2|ENSG00000251537.4|OTTHUMG00000160985.3|OTTHUMT00000363271.2|AC005324.3-201|AC005324.3|5514|protein_coding|	5514	5276.82	0.0	0.0	ENSG00000251537.4	AC005324.3-201
AC005551.1	ENST00000641816.1|ENSG00000284638.1|OTTHUMG00000180762.5|OTTHUMT00000492989.1|AC005551.1-201|AC005551.1|493|protein_coding|	493	255.903	0.0	0.0	ENSG00000284638.1	AC005551.1-201
AC005697.1	ENST00000582441.1|ENSG00000266202.1|OTTHUMG00000179275.1|OTTHUMT00000445530.1|AC005697.1-201|AC005697.1|582|protein_coding|	582	344.817	0.0	0.0	ENSG00000266202.1	AC005697.1-201
AC005702.1	ENST00000591035.1|ENSG00000267318.1|OTTHUMG00000179976.1|OTTHUMT00000449157.1|AC005702.1-201|AC005702.1|481|protein_coding|	481	243.964	0.0	0.0	ENSG00000267318.1	AC005702.1-201
AC005726.1	ENST00000531839.5|ENSG00000258472.8|OTTHUMG00000171061.31|OTTHUMT00000411484.3|AC005726.1-202|AC005726.1|1033|protein_coding|	1033	795.817	0.0	0.0	ENSG00000258472.8	AC005726.1-202
AC005833.1	ENST00000648836.1|ENSG00000255639.3|OTTHUMG00000168352.4|OTTHUMT00000500926.1|AC005833.1-201|AC005833.1|3317|protein_coding|	3317	3079.82	32.4826	0.204246	ENSG00000255639.3	AC005833.1-201
AC005837.2	ENST00000587459.1|ENSG00000267168.1|OTTHUMG00000180483.1|OTTHUMT00000451514.1|AC005837.2-201|AC005837.2|479|protein_coding|	479	241.978	0.0	0.0	ENSG00000267168.1	AC005837.2-201
AC006059.2	ENST00000648550.1|ENSG00000280571.2|OTTHUMG00000156277.5|OTTHUMT00000498827.2|AC006059.2-201|AC006059.2|5555|protein_coding|	5555	5317.82	1.0	0.00364163	ENSG00000280571.2	AC006059.2-201
AC006486.1	ENST00000594664.1|ENSG00000268643.1|OTTHUMG00000182786.2|OTTHUMT00000463682.2|AC006486.1-201|AC006486.1|634|protein_coding|	634	396.817	102.934	5.02338	ENSG00000268643.1	AC006486.1-201
AC006518.7	ENST00000428168.5|ENSG00000284826.1|-|-|AC006518.7-201|AC006518.7|603|protein_coding|	603	365.817	0.0	0.0	ENSG00000284826.1	AC006518.7-201
AC006538.2	ENST00000586572.1|ENSG00000267001.1|OTTHUMG00000180473.2|OTTHUMT00000451444.2|AC006538.2-201|AC006538.2|543|protein_coding|	543	305.824	0.0	0.0	ENSG00000267001.1	AC006538.2-201
AC007040.2	ENST00000606025.5|ENSG00000258881.6|OTTHUMG00000129708.6|OTTHUMT00000470795.1|AC007040.2-201|AC007040.2|4170|protein_coding|	4170	3932.82	26.7616	0.131777	ENSG00000258881.6	AC007040.2-201
AC007326.4	ENST00000638240.1|ENSG00000283809.1|OTTHUMG00000192094.1|OTTHUMT00000492203.1|AC007326.4-201|AC007326.4|1669|protein_coding|	1669	1431.82	7.28409	0.0985183	ENSG00000283809.1	AC007326.4-201
AC007846.2	ENST00000573619.1|ENSG00000285471.1|OTTHUMG00000192452.1|OTTHUMT00000494183.1|AC007846.2-201|AC007846.2|759|protein_coding|	759	521.817	0.0	0.0	ENSG00000285471.1	AC007846.2-201
AC007906.2	ENST00000619363.2|ENSG00000277639.2|OTTHUMG00000173186.2|OTTHUMT00000474035.2|AC007906.2-202|AC007906.2|1687|protein_coding|	1687	1449.82	14.0	0.187001	ENSG00000277639.2	AC007906.2-202
AC007998.2	ENST00000589258.1|ENSG00000267140.1|OTTHUMG00000178687.1|OTTHUMT00000442967.1|AC007998.2-201|AC007998.2|455|protein_coding|	455	218.249	0.0	0.0	ENSG00000267140.1	AC007998.2-201
AC008162.2	ENST00000613352.1|ENSG00000278646.1|OTTHUMG00000188842.1|OTTHUMT00000475068.1|AC008162.2-201|AC008162.2|291|protein_coding|	291	84.0306	0.0	0.0	ENSG00000278646.1	AC008162.2-201
AC008397.1	ENST00000643046.1|ENSG00000284797.1|OTTHUMG00000192481.1|OTTHUMT00000494532.1|AC008397.1-202|AC008397.1|908|protein_coding|	908	670.817	0.0	0.0	ENSG00000284797.1	AC008397.1-202
AC008397.2	ENST00000355502.7|ENSG00000285188.1|OTTHUMG00000192476.1|OTTHUMT00000494477.1|AC008397.2-201|AC008397.2|5979|protein_coding|	5979	5741.82	4.33672	0.0146265	ENSG00000285188.1	AC008397.2-201
AC008403.1	ENST00000595676.1|ENSG00000268465.1|OTTHUMG00000183309.2|OTTHUMT00000466132.2|AC008403.1-201|AC008403.1|443|protein_coding|	443	206.499	0.0323588	0.00303462	ENSG00000268465.1	AC008403.1-201
AC008676.3	ENST00000519499.2|ENSG00000285868.1|OTTHUMG00000193404.1|OTTHUMT00000501533.1|AC008676.3-201|AC008676.3|4266|protein_coding|	4266	4028.82	8.0	0.038454	ENSG00000285868.1	AC008676.3-201
AC008687.1	ENST00000591656.1|ENSG00000267335.2|OTTHUMG00000180606.4|OTTHUMT00000452165.3|AC008687.1-201|AC008687.1|786|protein_coding|	786	548.817	0.778584	0.0274731	ENSG00000267335.2	AC008687.1-201
AC008687.4	ENST00000637680.1|ENSG00000268655.2|OTTHUMG00000183335.2|OTTHUMT00000489790.1|AC008687.4-201|AC008687.4|1485|protein_coding|	1485	1247.82	5.0	0.0775976	ENSG00000268655.2	AC008687.4-201
AC008695.1	ENST00000514667.1|ENSG00000273217.1|OTTHUMG00000162686.2|OTTHUMT00000370076.1|AC008695.1-201|AC008695.1|6393|protein_coding|	6393	6155.82	0.0	0.0	ENSG00000273217.1	AC008695.1-201
AC008758.1	ENST00000428311.1|ENSG00000196826.7|OTTHUMG00000162246.1|OTTHUMT00000368112.1|AC008758.1-201|AC008758.1|4505|protein_coding|	4505	4267.82	0.0	0.0	ENSG00000196826.7	AC008758.1-201
AC008758.5	ENST00000595562.1|ENSG00000268870.1|OTTHUMG00000182410.2|OTTHUMT00000461068.2|AC008758.5-201|AC008758.5|617|protein_coding|	617	379.817	2.77793	0.141637	ENSG00000268870.1	AC008758.5-201
AC008763.3	ENST00000597959.1|ENSG00000269711.1|OTTHUMG00000182441.5|OTTHUMT00000461250.5|AC008763.3-201|AC008763.3|777|protein_coding|	777	539.817	5.56653	0.199695	ENSG00000269711.1	AC008763.3-201
AC008764.4	ENST00000593459.5|ENSG00000268790.5|OTTHUMG00000182632.1|OTTHUMT00000462794.1|AC008764.4-205|AC008764.4|222|protein_coding|	222	54.5129	0.0	0.0	ENSG00000268790.5	AC008764.4-205
AC008770.2	ENST00000590798.1|ENSG00000267179.1|OTTHUMG00000182304.1|OTTHUMT00000460442.1|AC008770.2-201|AC008770.2|1562|protein_coding|	1562	1324.82	0.0	0.0	ENSG00000267179.1	AC008770.2-201
AC008878.1	ENST00000599312.1|ENSG00000267952.1|OTTHUMG00000150187.3|OTTHUMT00000458972.2|AC008878.1-202|AC008878.1|382|protein_coding|	382	149.539	0.0	0.0	ENSG00000267952.1	AC008878.1-202
AC008878.3	ENST00000617428.2|ENSG00000268861.6|OTTHUMG00000177341.3|OTTHUMT00000436337.2|AC008878.3-201|AC008878.3|4964|protein_coding|	4964	4726.82	546.665	2.23966	ENSG00000268861.6	AC008878.3-201
AC008982.1	ENST00000594769.5|ENSG00000268083.5|OTTHUMG00000182610.2|OTTHUMT00000462667.2|AC008982.1-201|AC008982.1|963|protein_coding|	963	725.817	0.0	0.0	ENSG00000268083.5	AC008982.1-201
AC009086.2	ENST00000449759.1|ENSG00000277669.1|OTTHUMG00000188617.2|OTTHUMT00000477740.2|AC009086.2-201|AC009086.2|610|protein_coding|	610	372.817	175.652	9.12405	ENSG00000277669.1	AC009086.2-201
AC009119.2	ENST00000561562.5|ENSG00000260300.5|OTTHUMG00000176811.3|OTTHUMT00000474322.1|AC009119.2-201|AC009119.2|723|protein_coding|	723	485.817	0.0	0.0	ENSG00000260300.5	AC009119.2-201
AC009163.4	ENST00000567194.5|ENSG00000261717.5|OTTHUMG00000177067.3|OTTHUMT00000435187.2|AC009163.4-201|AC009163.4|530|protein_coding|	530	292.831	4.34222	0.28716	ENSG00000261717.5	AC009163.4-201
AC009477.2	ENST00000635976.1|ENSG00000284479.1|OTTHUMG00000131657.7|OTTHUMT00000489225.1|AC009477.2-201|AC009477.2|171|protein_coding|	171	40.8635	0.0	0.0	ENSG00000284479.1	AC009477.2-201
AC009879.2	ENST00000523113.5|ENSG00000285655.1|OTTHUMG00000150215.5|OTTHUMT00000379216.2|AC009879.2-201|AC009879.2|557|protein_coding|	557	319.82	1.44401	0.087437	ENSG00000285655.1	AC009879.2-201
AC010255.3	ENST00000514925.1|ENSG00000250803.6|OTTHUMG00000162972.2|OTTHUMT00000371221.2|AC010255.3-201|AC010255.3|401|protein_coding|	401	166.579	0.0	0.0	ENSG00000250803.6	AC010255.3-201
AC010319.2	ENST00000594663.1|ENSG00000269035.1|OTTHUMG00000182859.2|OTTHUMT00000464015.2|AC010319.2-201|AC010319.2|892|protein_coding|	892	654.817	0.0	0.0	ENSG00000269035.1	AC010319.2-201
AC010325.1	ENST00000562076.1|ENSG00000261341.6|OTTHUMG00000176604.3|OTTHUMT00000432790.2|AC010325.1-202|AC010325.1|279|protein_coding|	279	77.7356	0.0	0.0	ENSG00000261341.6	AC010325.1-202
AC010422.5	ENST00000597961.1|ENSG00000269590.1|OTTHUMG00000182616.2|OTTHUMT00000462701.2|AC010422.5-201|AC010422.5|585|protein_coding|	585	347.817	5.82704e-07	3.24434e-08	ENSG00000269590.1	AC010422.5-201
AC010487.3	ENST00000634278.1|ENSG00000283088.1|OTTHUMG00000191567.3|OTTHUMT00000488520.3|AC010487.3-201|AC010487.3|1966|protein_coding|	1966	1728.82	19.925	0.223192	ENSG00000283088.1	AC010487.3-201
AC010522.1	ENST00000597134.5|ENSG00000268750.6|OTTHUMG00000183527.5|OTTHUMT00000466991.5|AC010522.1-201|AC010522.1|540|protein_coding|	540	302.825	79.3002	5.07121	ENSG00000268750.6	AC010522.1-201
AC010531.1	ENST00000568879.1|ENSG00000131152.4|OTTHUMG00000175684.1|OTTHUMT00000430798.1|AC010531.1-201|AC010531.1|953|protein_coding|	953	715.817	8.69748	0.235299	ENSG00000131152.4	AC010531.1-201
AC010616.1	ENST00000597630.2|ENSG00000268041.2|OTTHUMG00000182736.2|OTTHUMT00000463383.2|AC010616.1-201|AC010616.1|2078|protein_coding|	2078	1840.82	6.0	0.0631204	ENSG00000268041.2	AC010616.1-201
AC010646.1	ENST00000594059.1|ENSG00000269095.1|OTTHUMG00000182729.2|OTTHUMT00000463327.2|AC010646.1-201|AC010646.1|515|protein_coding|	515	277.847	0.0	0.0	ENSG00000269095.1	AC010646.1-201
AC011005.1	ENST00000467614.2|ENSG00000230626.4|OTTHUMG00000158418.2|OTTHUMT00000350981.2|AC011005.1-201|AC011005.1|1263|protein_coding|	1263	1025.82	0.0	0.0	ENSG00000230626.4	AC011005.1-201
AC011195.2	ENST00000583666.2|ENSG00000266826.2|OTTHUMG00000179246.2|OTTHUMT00000445451.2|AC011195.2-201|AC011195.2|1486|protein_coding|	1486	1248.82	0.0	0.0	ENSG00000266826.2	AC011195.2-201
AC011448.1	ENST00000555938.1|ENSG00000258674.5|OTTHUMG00000171813.7|OTTHUMT00000415200.3|AC011448.1-201|AC011448.1|1100|protein_coding|	1100	862.817	49.3541	1.10773	ENSG00000258674.5	AC011448.1-201
AC011455.2	ENST00000599996.1|ENSG00000269547.1|OTTHUMG00000182716.1|OTTHUMT00000463271.1|AC011455.2-201|AC011455.2|1967|protein_coding|	1967	1729.82	0.0	0.0	ENSG00000269547.1	AC011455.2-201
AC011462.1	ENST00000540732.3|ENSG00000255730.5|OTTHUMG00000168134.1|OTTHUMT00000398330.1|AC011462.1-202|AC011462.1|1960|protein_coding|	1960	1722.82	647.33	7.27639	ENSG00000255730.5	AC011462.1-202
AC011479.1	ENST00000587519.4|ENSG00000267748.4|OTTHUMG00000181893.3|OTTHUMT00000458166.3|AC011479.1-201|AC011479.1|487|protein_coding|	487	249.93	0.0	0.0	ENSG00000267748.4	AC011479.1-201
AC011499.1	ENST00000586012.1|ENSG00000267157.1|OTTHUMG00000180554.1|OTTHUMT00000451866.1|AC011499.1-201|AC011499.1|581|protein_coding|	581	343.818	0.0	0.0	ENSG00000267157.1	AC011499.1-201
AC011530.1	ENST00000596586.5|ENSG00000268434.5|OTTHUMG00000182481.2|OTTHUMT00000461651.2|AC011530.1-202|AC011530.1|397|protein_coding|	397	162.924	0.0	0.0	ENSG00000268434.5	AC011530.1-202
AC011604.2	ENST00000540229.1|ENSG00000257046.5|OTTHUMG00000169018.1|OTTHUMT00000401973.1|AC011604.2-202|AC011604.2|2451|protein_coding|	2451	2213.82	0.0	0.0	ENSG00000257046.5	AC011604.2-202
AC012184.2	ENST00000443119.7|ENSG00000260537.2|OTTHUMG00000177063.3|OTTHUMT00000488543.1|AC012184.2-203|AC012184.2|2110|protein_coding|	2110	1872.82	155.657	1.60954	ENSG00000260537.2	AC012184.2-203
AC012213.5	ENST00000649416.1|ENSG00000285982.1|OTTHUMG00000193366.1|OTTHUMT00000500983.1|AC012213.5-201|AC012213.5|2879|protein_coding|	2879	2641.82	100.64	0.73773	ENSG00000285982.1	AC012213.5-201
AC012309.1	ENST00000588873.1|ENSG00000267360.6|OTTHUMG00000181859.2|OTTHUMT00000458134.1|AC012309.1-201|AC012309.1|389|protein_coding|	389	155.718	0.0	0.0	ENSG00000267360.6	AC012309.1-201
AC012476.1	ENST00000645673.1|ENSG00000285396.1|OTTHUMG00000192533.1|OTTHUMT00000495491.1|AC012476.1-201|AC012476.1|2177|protein_coding|	2177	1939.82	1.24444e-05	1.24235e-07	ENSG00000285396.1	AC012476.1-201
AC012531.2	ENST00000513209.1|ENSG00000273049.1|OTTHUMG00000186015.1|OTTHUMT00000472020.1|AC012531.2-201|AC012531.2|777|protein_coding|	777	539.817	0.0	0.0	ENSG00000273049.1	AC012531.2-201
AC013394.1	ENST00000629685.2|ENSG00000279765.3|OTTHUMG00000189505.3|OTTHUMT00000415070.3|AC013394.1-201|AC013394.1|808|protein_coding|	808	570.817	3.91362	0.132773	ENSG00000279765.3	AC013394.1-201
AC013470.2	ENST00000635746.1|ENSG00000226690.8|OTTHUMG00000152383.5|OTTHUMT00000491043.2|AC013470.2-202|AC013470.2|1895|protein_coding|	1895	1657.82	0.0	0.0	ENSG00000226690.8	AC013470.2-202
AC013489.1	ENST00000649547.1|ENSG00000173867.10|OTTHUMG00000185776.2|OTTHUMT00000499168.2|AC013489.1-201|AC013489.1|3269|protein_coding|	3269	3031.82	38.0943	0.243325	ENSG00000173867.10	AC013489.1-201
AC015802.6	ENST00000640006.1|ENSG00000284526.1|OTTHUMG00000180301.4|OTTHUMT00000450649.2|AC015802.6-201|AC015802.6|5654|protein_coding|	5654	5416.82	12.5209	0.044763	ENSG00000284526.1	AC015802.6-201
AC018554.3	ENST00000614215.2|ENSG00000278499.2|OTTHUMG00000189254.2|OTTHUMT00000479186.2|AC018554.3-201|AC018554.3|1026|protein_coding|	1026	788.817	0.0	0.0	ENSG00000278499.2	AC018554.3-201
AC018709.1	ENST00000509111.2|ENSG00000272297.2|OTTHUMG00000160316.3|OTTHUMT00000360196.2|AC018709.1-201|AC018709.1|700|protein_coding|	700	462.817	0.0	0.0	ENSG00000272297.2	AC018709.1-201
AC018755.2	ENST00000429354.3|ENSG00000268500.5|OTTHUMG00000188645.1|OTTHUMT00000466898.1|AC018755.2-202|AC018755.2|1926|protein_coding|	1926	1688.82	62.8483	0.720676	ENSG00000268500.5	AC018755.2-202
AC019117.2	ENST00000637807.1|ENSG00000283321.1|OTTHUMG00000191686.1|OTTHUMT00000489400.1|AC019117.2-201|AC019117.2|3523|protein_coding|	3523	3285.82	3.44556	0.020307	ENSG00000283321.1	AC019117.2-201
AC020907.6	ENST00000648240.1|ENSG00000285526.1|OTTHUMG00000193383.1|OTTHUMT00000501250.1|AC020907.6-201|AC020907.6|1781|protein_coding|	1781	1543.82	0.0	0.0	ENSG00000285526.1	AC020907.6-201
AC020909.1	ENST00000599632.1|ENSG00000142539.9|OTTHUMG00000183038.1|OTTHUMT00000464743.1|AC020909.1-201|AC020909.1|1265|protein_coding|	1265	1027.82	515.998	9.72213	ENSG00000142539.9	AC020909.1-201
AC021072.1	ENST00000635789.1|ENSG00000283536.2|OTTHUMG00000191815.2|OTTHUMT00000490289.2|AC021072.1-201|AC021072.1|835|protein_coding|	835	597.817	0.0	0.0	ENSG00000283536.2	AC021072.1-201
AC021097.2	ENST00000222388.6|ENSG00000285292.1|OTTHUMG00000154570.4|OTTHUMT00000336088.2|AC021097.2-201|AC021097.2|2185|protein_coding|	2185	1947.82	429.003	4.26522	ENSG00000285292.1	AC021097.2-201
AC021097.3	ENST00000644661.1|ENSG00000285480.1|OTTHUMG00000192397.1|OTTHUMT00000493804.1|AC021097.3-201|AC021097.3|463|protein_coding|	463	226.131	2.0	0.171277	ENSG00000285480.1	AC021097.3-201
AC022167.5	ENST00000636296.1|ENSG00000283516.1|OTTHUMG00000176581.3|OTTHUMT00000490125.1|AC022167.5-201|AC022167.5|1250|protein_coding|	1250	1012.82	4.38774	0.0838956	ENSG00000283516.1	AC022167.5-201
AC022414.1	ENST00000646262.1|ENSG00000284762.1|OTTHUMG00000192508.1|OTTHUMT00000494865.1|AC022414.1-201|AC022414.1|3397|protein_coding|	3397	3159.82	0.0	0.0	ENSG00000284762.1	AC022414.1-201
AC022506.1	ENST00000642841.1|ENSG00000285133.1|OTTHUMG00000192619.1|OTTHUMT00000497483.1|AC022506.1-201|AC022506.1|105|protein_coding|	105	28.6309	0.0	0.0	ENSG00000285133.1	AC022506.1-201
AC023055.1	ENST00000546837.5|ENSG00000257390.5|OTTHUMG00000170449.1|OTTHUMT00000409202.1|AC023055.1-201|AC023055.1|1807|protein_coding|	1807	1569.82	432.928	5.34067	ENSG00000257390.5	AC023055.1-201
AC023509.3	ENST00000591834.1|ENSG00000267281.2|OTTHUMG00000182349.1|OTTHUMT00000460684.1|AC023509.3-202|AC023509.3|1609|protein_coding|	1609	1371.82	36.4332	0.514317	ENSG00000267281.2	AC023509.3-202
AC024592.3	ENST00000586349.5|ENSG00000267740.5|OTTHUMG00000180627.2|OTTHUMT00000452249.2|AC024592.3-202|AC024592.3|506|protein_coding|	506	268.864	11.3363	0.81652	ENSG00000267740.5	AC024592.3-202
AC025165.3	ENST00000546504.1|ENSG00000257921.5|OTTHUMG00000170460.3|OTTHUMT00000409274.2|AC025165.3-203|AC025165.3|373|protein_coding|	373	141.784	0.0	0.0	ENSG00000257921.5	AC025165.3-203
AC025283.2	ENST00000618352.1|ENSG00000262621.5|-|-|AC025283.2-201|AC025283.2|2905|protein_coding|	2905	2667.82	4.23829	0.0307655	ENSG00000262621.5	AC025283.2-201
AC025287.4	ENST00000640173.1|ENSG00000284484.1|OTTHUMG00000191919.1|OTTHUMT00000491121.1|AC025287.4-201|AC025287.4|1240|protein_coding|	1240	1002.82	0.0	0.0	ENSG00000284484.1	AC025287.4-201
AC026316.5	ENST00000486975.1|ENSG00000285218.1|OTTHUMG00000192431.1|OTTHUMT00000494099.1|AC026316.5-201|AC026316.5|1139|protein_coding|	1139	901.817	0.0	0.0	ENSG00000285218.1	AC026316.5-201
AC026464.3	ENST00000563634.1|ENSG00000260371.1|OTTHUMG00000176072.2|OTTHUMT00000431456.2|AC026464.3-201|AC026464.3|564|protein_coding|	564	326.819	18.4821	1.09515	ENSG00000260371.1	AC026464.3-201
AC026464.4	ENST00000570054.3|ENSG00000260914.3|OTTHUMG00000186022.3|OTTHUMT00000472062.3|AC026464.4-201|AC026464.4|1284|protein_coding|	1284	1046.82	931.773	17.2373	ENSG00000260914.3	AC026464.4-201
AC026464.6	ENST00000562949.1|ENSG00000272617.3|OTTHUMG00000186023.2|OTTHUMT00000472063.2|AC026464.6-201|AC026464.6|887|protein_coding|	887	649.817	0.0	0.0	ENSG00000272617.3	AC026464.6-201
AC026786.1	ENST00000540096.2|ENSG00000256825.4|OTTHUMG00000167945.2|OTTHUMT00000397190.2|AC026786.1-201|AC026786.1|1374|protein_coding|	1374	1136.82	0.0	0.0	ENSG00000256825.4	AC026786.1-201
AC034102.2	ENST00000548861.1|ENSG00000257411.1|OTTHUMG00000170152.4|OTTHUMT00000407695.4|AC034102.2-201|AC034102.2|489|protein_coding|	489	251.92	222.223	17.0827	ENSG00000257411.1	AC034102.2-201
AC037459.1	ENST00000447849.2|ENSG00000248235.6|OTTHUMG00000131729.12|OTTHUMT00000334201.4|AC037459.1-203|AC037459.1|794|protein_coding|	794	556.817	0.895995	0.0311618	ENSG00000248235.6	AC037459.1-203
AC058822.1	ENST00000507166.5|ENSG00000282278.1|OTTHUMG00000190741.2|OTTHUMT00000485885.2|AC058822.1-201|AC058822.1|2550|protein_coding|	2550	2312.82	2.82373	0.0236434	ENSG00000282278.1	AC058822.1-201
AC067752.1	ENST00000614806.1|ENSG00000285551.1|OTTHUMG00000018302.4|-|AC067752.1-206|AC067752.1|877|protein_coding|	877	639.817	0.0	0.0	ENSG00000285551.1	AC067752.1-206
AC068533.4	ENST00000450043.2|ENSG00000249319.2|OTTHUMG00000160818.3|OTTHUMT00000362460.3|AC068533.4-201|AC068533.4|922|protein_coding|	922	684.817	30.4852	0.862072	ENSG00000249319.2	AC068533.4-201
AC068580.4	ENST00000636615.1|ENSG00000250644.3|OTTHUMG00000161994.5|OTTHUMT00000366678.5|AC068580.4-201|AC068580.4|2228|protein_coding|	2228	1990.82	5.75752	0.0560058	ENSG00000250644.3	AC068580.4-201
AC068631.2	ENST00000418776.1|ENSG00000283149.1|OTTHUMG00000191653.1|OTTHUMT00000489057.1|AC068631.2-201|AC068631.2|501|protein_coding|	501	263.876	32.9455	2.41783	ENSG00000283149.1	AC068631.2-201
AC068775.1	ENST00000539033.1|ENSG00000255641.1|OTTHUMG00000168576.1|OTTHUMT00000400274.1|AC068775.1-201|AC068775.1|998|protein_coding|	998	760.817	3.6406	0.0926664	ENSG00000255641.1	AC068775.1-201
AC068790.8	ENST00000618862.1|ENSG00000274874.1|OTTHUMG00000188242.1|OTTHUMT00000476744.1|AC068790.8-201|AC068790.8|504|protein_coding|	504	266.868	0.0	0.0	ENSG00000274874.1	AC068790.8-201
AC068987.5	ENST00000642069.1|ENSG00000284730.1|OTTHUMG00000192217.1|OTTHUMT00000492905.1|AC068987.5-201|AC068987.5|987|protein_coding|	987	749.817	0.0	0.0	ENSG00000284730.1	AC068987.5-201
AC069368.1	ENST00000437723.1|ENSG00000249240.2|OTTHUMG00000161678.2|OTTHUMT00000365704.2|AC069368.1-202|AC069368.1|750|protein_coding|	750	512.817	0.0	0.0	ENSG00000249240.2	AC069368.1-202
AC069444.2	ENST00000648112.1|ENSG00000285585.1|OTTHUMG00000159422.3|OTTHUMT00000499605.2|AC069444.2-201|AC069444.2|2670|protein_coding|	2670	2432.82	0.0	0.0	ENSG00000285585.1	AC069444.2-201
AC073111.3	ENST00000478789.5|ENSG00000284041.1|OTTHUMG00000192212.1|OTTHUMT00000492637.1|AC073111.3-201|AC073111.3|635|protein_coding|	635	397.817	42.1018	2.0495	ENSG00000284041.1	AC073111.3-201
AC073111.5	ENST00000498682.3|ENSG00000284691.1|OTTHUMG00000158324.3|OTTHUMT00000350684.2|AC073111.5-204|AC073111.5|1167|protein_coding|	1167	929.817	77.0	1.6037	ENSG00000284691.1	AC073111.5-204
AC073610.2	ENST00000537495.2|ENSG00000255863.2|OTTHUMG00000133766.4|OTTHUMT00000398011.2|AC073610.2-201|AC073610.2|406|protein_coding|	406	171.192	0.0	0.0	ENSG00000255863.2	AC073610.2-201
AC073610.3	ENST00000398092.4|ENSG00000272822.1|OTTHUMG00000186497.1|OTTHUMT00000473246.1|AC073610.3-201|AC073610.3|939|protein_coding|	939	701.817	0.0	0.0	ENSG00000272822.1	AC073610.3-201
AC073896.1	ENST00000549318.5|ENSG00000144785.8|OTTHUMG00000170347.2|OTTHUMT00000408618.2|AC073896.1-201|AC073896.1|937|protein_coding|	937	699.817	5.21845	0.144406	ENSG00000144785.8	AC073896.1-201
AC083800.1	ENST00000490594.2|ENSG00000251012.2|OTTHUMG00000160109.4|OTTHUMT00000359268.4|AC083800.1-201|AC083800.1|246|protein_coding|	246	63.0584	0.0	0.0	ENSG00000251012.2	AC083800.1-201
